profile_time,exec_time,algorithm,program,strategy,run,total_time,RC
20011,2027270,ls,fileupload,GI,9,2047281,1.4954081129546508
20139,1280615,ls,fileupload,GI,10,1300754,0.9501177828340194
20278,1299465,ls,fileupload,GI,11,1319743,0.9639880354553721
20031,1515277,ls,fileupload,GI,12,1535308,1.1214445105894986
20138,1082955,ls,fileupload,GI,13,1103093,0.8057390370659839
20232,1255515,ls,fileupload,GI,14,1275747,0.9318517652816379
20374,1174110,ls,fileupload,GI,15,1194484,0.872494329989153
20248,1480241,ls,fileupload,GI,16,1500489,1.096011453239302
20451,1321769,ls,fileupload,GI,17,1342220,0.9804060494724425
20396,1928254,ls,fileupload,GI,18,1948650,1.4233644620885362
20115,1281568,ls,fileupload,GI,19,1301683,0.9507963580452067
19941,1412079,ls,fileupload,GI,20,1432020,1.0459992184332874
24410,1494183,ls,fileupload,GI+Ekstazi,1,1518593,1.1092352698413859
24705,1247514,ls,fileupload,GI+Ekstazi,2,1272219,0.9292747864387219
24479,1817535,ls,fileupload,GI+Ekstazi,3,1842014,1.3454736696018028
24690,1197227,ls,fileupload,GI+Ekstazi,4,1221917,0.8925323857141292
24512,1356156,ls,fileupload,GI+Ekstazi,5,1380668,1.0084898597197316
24808,1559092,ls,fileupload,GI+Ekstazi,6,1583900,1.1569378654463514
24512,1379836,ls,fileupload,GI+Ekstazi,7,1404348,1.0257865884612998
24957,1158691,ls,fileupload,GI+Ekstazi,8,1183648,0.8645793235430538
24899,1132176,ls,fileupload,GI+Ekstazi,9,1157075,0.8451694429328473
25408,1276772,ls,fileupload,GI+Ekstazi,10,1302180,0.9511593848266492
24562,1273544,ls,fileupload,GI+Ekstazi,11,1298106,0.9481835878294723
24764,1160651,ls,fileupload,GI+Ekstazi,12,1185415,0.8658700042730516
24966,1065068,ls,fileupload,GI+Ekstazi,13,1090034,0.7962002709918228
25382,1331146,ls,fileupload,GI+Ekstazi,14,1356528,0.9908571303353798
24970,1172384,ls,fileupload,GI+Ekstazi,15,1197354,0.8745906818256521
24431,1869878,ls,fileupload,GI+Ekstazi,16,1894309,1.3836718296330655
24995,1276293,ls,fileupload,GI+Ekstazi,17,1301288,0.9505078357541206
24710,1138013,ls,fileupload,GI+Ekstazi,18,1162723,0.8492949464772889
25268,1253821,ls,fileupload,GI+Ekstazi,19,1279089,0.9342928829950805
24731,1420795,ls,fileupload,GI+Ekstazi,20,1445526,1.055864489479893
39276,1931118,ls,fileupload,GI+STARTS,1,1970394,1.4392470663856922
40637,1081259,ls,fileupload,GI+STARTS,2,1121896,0.8194734285578633
38599,1235920,ls,fileupload,GI+STARTS,3,1274519,0.9309547896526411
40891,1253333,ls,fileupload,GI+STARTS,4,1294224,0.9453480345788488
38647,1375958,ls,fileupload,GI+STARTS,5,1414605,1.0332786723591993
39095,1243606,ls,fileupload,GI+STARTS,6,1282701,0.9369312184771136
39399,1352411,ls,fileupload,GI+STARTS,7,1391810,1.0166283796369002
42124,1330046,ls,fileupload,GI+STARTS,8,1372170,1.0022826130623903
39391,1136127,ls,fileupload,GI+STARTS,9,1175518,0.8586408773999393
39578,1284328,ls,fileupload,GI+STARTS,10,1323906,0.9670288412725659
40017,1308835,ls,fileupload,GI+STARTS,11,1348852,0.9852503022179695
40181,1150992,ls,fileupload,GI+STARTS,12,1191173,0.8700758557972893
38859,1067039,ls,fileupload,GI+STARTS,13,1105898,0.8077879105507854
40593,1414238,ls,fileupload,GI+STARTS,14,1454831,1.062661198134466
39144,1180015,ls,fileupload,GI+STARTS,15,1219159,0.8905178427297861
40377,1521807,ls,fileupload,GI+STARTS,16,1562184,1.1410757133622342
41732,1290451,ls,fileupload,GI+STARTS,17,1332183,0.9730746615341351
40388,1131650,ls,fileupload,GI+STARTS,18,1172038,0.8560989594936617
40005,1249418,ls,fileupload,GI+STARTS,19,1289423,0.9418412104788374
40553,1407241,ls,fileupload,GI+STARTS,20,1447794,1.0575211187360531
23291,2005672,ls,fileupload,GI+Random,1,2028963,1.4820279830100545
22822,1110305,ls,fileupload,GI+Random,2,1133127,0.8276769572950488
23049,1241411,ls,fileupload,GI+Random,3,1264460,0.9236073321183745
23996,1258436,ls,fileupload,GI+Random,4,1282432,0.9367347311447031
22458,1408435,ls,fileupload,GI+Random,5,1430893,1.045176016858467
22452,1230969,ls,fileupload,GI+Random,6,1253421,0.9155440471277423
22405,1381291,ls,fileupload,GI+Random,7,1403696,1.0253103440719626
24327,1249872,ls,fileupload,GI+Random,8,1274199,0.9307210500750523
22957,1111084,ls,fileupload,GI+Random,9,1134041,0.8283445759635366
22855,1290519,ls,fileupload,GI+Random,10,1313374,0.959335887425176
23034,1306615,ls,fileupload,GI+Random,11,1329649,0.9712237362541042
22554,1181646,ls,fileupload,GI+Random,12,1204200,0.8795912479136917
22398,1071350,ls,fileupload,GI+Random,13,1093748,0.7989131109642122
22921,1462250,ls,fileupload,GI+Random,14,1485171,1.0848226318346
23587,1565724,ls,fileupload,GI+Random,15,1589311,1.1608902556161411
22479,1511921,ls,fileupload,GI+Random,16,1534400,1.1207812745380905
22615,1325870,ls,fileupload,GI+Random,17,1348485,0.9849822321399223
22455,1126072,ls,fileupload,GI+Random,18,1148527,0.8389256744665077
22645,1240330,ls,fileupload,GI+Random,19,1262975,0.9225226343911267
23621,1702141,ls,fileupload,GI+Random,20,1725762,1.2605590028085272
205478,6996680,ls,imaging,GI,1,7202158,1.153337519334634
185251,5487379,ls,imaging,GI,2,5672630,0.9084023166810871
182268,4458191,ls,imaging,GI,3,4640459,0.7431127547651796
190862,4275027,ls,imaging,GI,4,4465889,0.7151575043041029
190274,6458121,ls,imaging,GI,5,6648395,1.0646591475578269
184891,7100852,ls,imaging,GI,6,7285743,1.166722634817186
179316,5172799,ls,imaging,GI,7,5352115,0.8570757594173419
189010,7658146,ls,imaging,GI,8,7847156,1.2566260605323973
186173,7379030,ls,imaging,GI,9,7565203,1.2114747359448281
177473,4840705,ls,imaging,GI,10,5018178,0.8035998330083337
179016,5034334,ls,imaging,GI,11,5213350,0.8348542418013065
184575,7762858,ls,imaging,GI,12,7947433,1.2726841956672164
184566,7731469,ls,imaging,GI,13,7916035,1.2676561899733578
179613,9249917,ls,imaging,GI,14,9429530,1.510023903764887
178275,5825207,ls,imaging,GI,15,6003482,0.9613842180704905
176431,3833305,ls,imaging,GI,16,4009736,0.6421101802302557
179965,6305799,ls,imaging,GI,17,6485764,1.0386157819295097
180818,9777466,ls,imaging,GI,18,9958284,1.5946973900586152
184942,4155587,ls,imaging,GI,19,4340529,0.6950826334912452
186779,4648669,ls,imaging,GI,20,4835448,0.7743378583462924
226191,4959022,ls,imaging,GI+Ekstazi,1,5185213,0.8303484453745246
222983,6294605,ls,imaging,GI+Ekstazi,2,6517588,1.0437120063132714
230751,3578428,ls,imaging,GI+Ekstazi,3,3809179,0.6099934295473082
228295,3951966,ls,imaging,GI+Ekstazi,4,4180261,0.6694176734127905
228169,4444843,ls,imaging,GI+Ekstazi,5,4673012,0.7483257195830717
226611,5528102,ls,imaging,GI+Ekstazi,6,5754713,0.9215469052335105
226442,4383167,ls,imaging,GI+Ekstazi,7,4609609,0.7381725045691309
230923,5384702,ls,imaging,GI+Ekstazi,8,5615625,0.8992736631178535
230359,5212861,ls,imaging,GI+Ekstazi,9,5443220,0.8716651109282337
224340,6504241,ls,imaging,GI+Ekstazi,10,6728581,1.07749995476108
227970,4659975,ls,imaging,GI+Ekstazi,11,4887945,0.7827446108436009
225930,6392002,ls,imaging,GI+Ekstazi,12,6617932,1.0597808706786622
233018,5751178,ls,imaging,GI+Ekstazi,13,5984196,0.9582958010435538
228517,7098346,ls,imaging,GI+Ekstazi,14,7326863,1.173307499908321
229313,5144858,ls,imaging,GI+Ekstazi,15,5374171,0.8606077580664196
225756,3521659,ls,imaging,GI+Ekstazi,16,3747415,0.6001026803379483
228879,5890745,ls,imaging,GI+Ekstazi,17,6119624,0.9799829389220134
237089,7738872,ls,imaging,GI+Ekstazi,18,7975961,1.277252605961961
236390,3889833,ls,imaging,GI+Ekstazi,19,4126223,0.6607641486123341
226998,3470135,ls,imaging,GI+Ekstazi,20,3697133,0.592050633000583
315545,5935218,ls,imaging,GI+STARTS,1,6250763,1.0009832459061179
321234,4595778,ls,imaging,GI+STARTS,2,4917012,0.7873993353962281
316790,4867716,ls,imaging,GI+STARTS,3,5184506,0.8302352279713283
319331,3826457,ls,imaging,GI+STARTS,4,4145788,0.6638972440770243
319206,5629296,ls,imaging,GI+STARTS,5,5948502,0.9525798434909521
322783,6582285,ls,imaging,GI+STARTS,6,6905068,1.1057621893267215
308988,4953966,ls,imaging,GI+STARTS,7,5262954,0.8427977157307975
317264,4711038,ls,imaging,GI+STARTS,8,5028302,0.8052210677890402
318621,7091464,ls,imaging,GI+STARTS,9,7410085,1.1866344853804625
309010,5678476,ls,imaging,GI+STARTS,10,5987486,0.9588226543059525
300071,5755714,ls,imaging,GI+STARTS,11,6055785,0.9697599038404721
317089,8603291,ls,imaging,GI+STARTS,12,8920380,1.4284897583088683
302758,5375856,ls,imaging,GI+STARTS,13,5678614,0.9093605810951277
303820,5794214,ls,imaging,GI+STARTS,14,6098034,0.9765255644736279
306897,4579675,ls,imaging,GI+STARTS,15,4886572,0.7825247416857671
304047,7933832,ls,imaging,GI+STARTS,16,8237879,1.319195570333069
293171,6540671,ls,imaging,GI+STARTS,17,6833842,1.0943562165402139
312199,6018240,ls,imaging,GI+STARTS,18,6330439,1.0137423828468108
314554,4049628,ls,imaging,GI+STARTS,19,4364182,0.6988703721585755
309361,5425085,ls,imaging,GI+STARTS,20,5734446,0.9183013930544727
200425,1392052,ls,imaging,GI+Random,1,1592477,0.25501571512003207
192558,1502843,ls,imaging,GI+Random,2,1695401,0.2714977349313161
190842,844631,ls,imaging,GI+Random,3,1035473,0.1658183368315429
193372,845556,ls,imaging,GI+Random,4,1038928,0.16637161282594642
190086,1264428,ls,imaging,GI+Random,5,1454514,0.23292262799531693
191196,1496948,ls,imaging,GI+Random,6,1688144,0.2703356151364142
186926,912673,ls,imaging,GI+Random,7,1099599,0.17608733145299565
181769,1243968,ls,imaging,GI+Random,8,1425737,0.22831434339591036
190860,1441515,ls,imaging,GI+Random,9,1632375,0.261404891856562
182221,1191349,ls,imaging,GI+Random,10,1373570,0.21996043636261148
179452,1034740,ls,imaging,GI+Random,11,1214192,0.19443799889921298
190857,1165484,ls,imaging,GI+Random,12,1356341,0.21720142272800136
179728,1040601,ls,imaging,GI+Random,13,1220329,0.19542076439202175
181741,1214245,ls,imaging,GI+Random,14,1395986,0.22355008460879064
181842,1130697,ls,imaging,GI+Random,15,1312539,0.2101870681384609
188266,895224,ls,imaging,GI+Random,16,1083490,0.17350767212047868
181996,1313624,ls,imaging,GI+Random,17,1495620,0.23950525115767596
189261,1480371,ls,imaging,GI+Random,18,1669632,0.2673711447432455
189776,814674,ls,imaging,GI+Random,19,1004450,0.16085038280133165
184211,837395,ls,imaging,GI+Random,20,1021606,0.16359770637875176
45067,4102727,ls,text,GI,1,4147794,1.8797443185101244
43760,2074622,ls,text,GI,2,2118382,0.9600323759892884
43652,1505002,ls,text,GI,3,1548654,0.7018365805625781
42617,1911359,ls,text,GI,4,1953976,0.8855250006401327
42542,1950309,ls,text,GI,5,1992851,0.9031428139601967
42579,2486738,ls,text,GI,6,2529317,1.1462645590550236
42642,2811253,ls,text,GI,7,2853895,1.2933604976222184
42380,2252385,ls,text,GI,8,2294765,1.0399676240107116
43919,1157565,ls,text,GI,9,1201484,0.544502143255142
43570,1603218,ls,text,GI,10,1646788,0.7463100594655016
42471,2300194,ls,text,GI,11,2342665,1.061675489169067
42818,1514489,ls,text,GI,12,1557307,0.7057580452226042
42177,2463948,ls,text,GI,13,2506125,1.1357541455111284
40641,2367285,ls,text,GI,14,2407926,1.0912512091711426
40228,1994197,ls,text,GI,15,2034425,0.9219837907053628
43554,2939811,ls,text,GI,16,2983365,1.3520351803372967
42144,10614265,ls,text,GI,17,10656409,4.829392268147878
44084,1410623,ls,text,GI,18,1454707,0.6592606137978182
42220,1720612,ls,text,GI,19,1762832,0.7989001952574886
41713,2468201,ls,text,GI,20,2509914,1.1374712874962016
55733,1394745,ls,text,GI+Ekstazi,1,1450478,0.6573440676233989
57194,1494979,ls,text,GI+Ekstazi,2,1552173,0.7034313608860072
57343,1043258,ls,text,GI+Ekstazi,3,1100601,0.49878284136014506
57224,1385745,ls,text,GI+Ekstazi,4,1442969,0.6539410538556726
56936,2336791,ls,text,GI+Ekstazi,5,2393727,1.0848163453426771
55361,1830744,ls,text,GI+Ekstazi,6,1886105,0.8547664512421634
57214,2244404,ls,text,GI+Ekstazi,7,2301618,1.0430733442597766
56935,1521320,ls,text,GI+Ekstazi,8,1578255,0.7152514974008344
56567,980744,ls,text,GI+Ekstazi,9,1037311,0.4701003614880719
55922,1258966,ls,text,GI+Ekstazi,10,1314888,0.5958958539110526
57876,2077589,ls,text,GI+Ekstazi,11,2135465,0.9677742436406491
55759,745993,ls,text,GI+Ekstazi,12,801752,0.36334706276496115
55354,1716169,ls,text,GI+Ekstazi,13,1771523,0.8028388811884127
57767,2942232,ls,text,GI+Ekstazi,14,2999999,1.3595735650772567
55093,1834441,ls,text,GI+Ekstazi,15,1889534,0.8563204443450445
56226,1934948,ls,text,GI+Ekstazi,16,1991174,0.9023828120839845
56751,7190865,ls,text,GI+Ekstazi,17,7247616,3.2845568026625895
56326,2498145,ls,text,GI+Ekstazi,18,2554471,1.1576641340068663
57514,1874751,ls,text,GI+Ekstazi,19,1932265,0.8756857634699229
56139,1990595,ls,text,GI+Ekstazi,20,2046734,0.9275621229023189
83978,3351022,ls,text,GI+STARTS,1,3435000,1.5567122509175426
84469,1885315,ls,text,GI+STARTS,2,1969784,0.8926890493337294
84960,2205539,ls,text,GI+STARTS,3,2290499,1.0380343097567337
85866,2066571,ls,text,GI+STARTS,4,2152437,0.9754658070533341
85037,2128205,ls,text,GI+STARTS,5,2213242,1.0030221064469413
81551,2858803,ls,text,GI+STARTS,6,2940354,1.33254296763738
79690,2218147,ls,text,GI+STARTS,7,2297837,1.0413598278054186
80751,1935117,ls,text,GI+STARTS,8,2015868,0.9135739190196928
83373,1538711,ls,text,GI+STARTS,9,1622084,0.7351144206163991
84619,1878855,ls,text,GI+STARTS,10,1963474,0.8898294119819712
84523,2123134,ls,text,GI+STARTS,11,2207657,1.0004910328162646
86639,2544217,ls,text,GI+STARTS,12,2630856,1.1922811544686818
87511,1589035,ls,text,GI+STARTS,13,1676546,0.7597961273440472
87015,3266679,ls,text,GI+STARTS,14,3353694,1.519865075874427
87655,1922319,ls,text,GI+STARTS,15,2009974,0.9109028092651343
87088,2398644,ls,text,GI+STARTS,16,2485732,1.126512214526278
85850,6735115,ls,text,GI+STARTS,17,6820965,3.0912022645064847
85807,1471961,ls,text,GI+STARTS,18,1557768,0.7059669664300782
84819,1729136,ls,text,GI+STARTS,19,1813955,0.8220686961028038
84672,1895761,ls,text,GI+STARTS,20,1980433,0.8975150839072435
43245,2267515,ls,text,GI+Random,1,2310760,1.0472164194847804
39324,3969416,ls,text,GI+Random,2,4008740,1.8167262499980172
41960,2404210,ls,text,GI+Random,3,2446170,1.1085830587560306
41372,2163995,ls,text,GI+Random,4,2205367,0.9994532246489863
42517,3526237,ls,text,GI+Random,5,3568754,1.6173284053307084
40459,4075981,ls,text,GI+Random,6,4116440,1.86553495725386
41064,2843614,ls,text,GI+Random,7,2884678,1.3073110866236723
42270,2929663,ls,text,GI+Random,8,2971933,1.3468542969450146
40618,2108419,ls,text,GI+Random,9,2149037,0.9739249564992963
40574,1827738,ls,text,GI+Random,10,1868312,0.8467028177398124
40860,2117702,ls,text,GI+Random,11,2158562,0.9782416040072991
42769,2663945,ls,text,GI+Random,12,2706714,1.2266593430946215
42041,2304483,ls,text,GI+Random,13,2346524,1.0634243545478996
42593,4210330,ls,text,GI+Random,14,4252923,1.927387870832311
39856,2134350,ls,text,GI+Random,15,2174206,0.9853313293212304
42498,2471382,ls,text,GI+Random,16,2513880,1.1392686443483528
39590,2866767,ls,text,GI+Random,17,2906357,1.3171358216710207
39628,1629767,ls,text,GI+Random,18,1669395,0.7565553560758344
39340,4331651,ls,text,GI+Random,19,4370991,1.9808952658952896
41701,3677406,ls,text,GI+Random,20,3719107,1.6854670827869545
86021,5579453,ls,validator,GI,1,5665474,2.7260476722511084
83006,4253118,ls,validator,GI,2,4336124,2.086406316010305
84733,2880922,ls,validator,GI,3,2965655,1.426979791884997
82723,4953722,ls,validator,GI,4,5036445,2.4233787267703875
83462,808416,ls,validator,GI,5,891878,0.42914360666591606
88564,4644634,ls,validator,GI,6,4733198,2.2774658201950273
85366,933303,ls,validator,GI,7,1018669,0.4901514429762389
84793,787561,ls,validator,GI,8,872354,0.4197492727138
87844,4192839,ls,validator,GI,9,4280683,2.059729852752813
85616,812891,ls,validator,GI,10,898507,0.43233327270610133
85637,4307387,ls,validator,GI,11,4393024,2.1137848041211122
86104,4787662,ls,validator,GI,12,4873766,2.3451027150414236
85031,732858,ls,validator,GI,13,817889,0.39354242992021266
83688,692987,ls,validator,GI,14,776675,0.37371155102743914
87070,4189603,ls,validator,GI,15,4276673,2.057800367035338
87645,2985276,ls,validator,GI,16,3072921,1.4785928130746957
88195,1102698,ls,validator,GI,17,1190893,0.5730202081150031
84943,1102673,ls,validator,GI,18,1187616,0.5714434189139642
85438,848882,ls,validator,GI,19,934320,0.4495653604866346
86594,888914,ls,validator,GI,20,975508,0.4693837289981975
96267,2580284,ls,validator,GI+Ekstazi,1,2676551,1.2878720515196744
98959,2709291,ls,validator,GI+Ekstazi,2,2808250,1.3512414628677452
96413,641478,ls,validator,GI+Ekstazi,3,737891,0.35504991160934507
96655,3485878,ls,validator,GI+Ekstazi,4,3582533,1.7238020588238125
97697,2459633,ls,validator,GI+Ekstazi,5,2557330,1.2305066608156576
96916,2863421,ls,validator,GI+Ekstazi,6,2960337,1.4244209377589288
97409,664746,ls,validator,GI+Ekstazi,7,762155,0.36672498428984823
98400,578200,ls,validator,GI+Ekstazi,8,676600,0.325558612579477
95688,2771562,ls,validator,GI+Ekstazi,9,2867250,1.3796304048455594
95082,543798,ls,validator,GI+Ekstazi,10,638880,0.3074089364539998
97877,769559,ls,validator,GI+Ekstazi,11,867436,0.41738288599097134
96042,1572598,ls,validator,GI+Ekstazi,12,1668640,0.8028970193535597
96422,4302872,ls,validator,GI+Ekstazi,13,4399294,2.11680173066689
97865,517151,ls,validator,GI+Ekstazi,14,615016,0.29592633117673606
97443,517329,ls,validator,GI+Ekstazi,15,614772,0.29580892606076004
96102,518420,ls,validator,GI+Ekstazi,16,614522,0.2956886339337354
98542,2666082,ls,validator,GI+Ekstazi,17,2764624,1.3302500055334379
96272,4164911,ls,validator,GI+Ekstazi,18,4261183,2.0503470668448913
98287,584263,ls,validator,GI+Ekstazi,19,682550,0.32842156520266336
95964,620031,ls,validator,GI+Ekstazi,20,715995,0.34451424595601926
161010,2747061,ls,validator,GI+STARTS,1,2908071,1.39927218451465
157261,2162330,ls,validator,GI+STARTS,2,2319591,1.116114140868817
158347,690554,ls,validator,GI+STARTS,3,848901,0.4084644276933648
160628,2106509,ls,validator,GI+STARTS,4,2267137,1.0908749279450158
159334,2177417,ls,validator,GI+STARTS,5,2336751,1.1243709924677883
160585,3068216,ls,validator,GI+STARTS,6,3228801,1.5535973601170971
160179,707691,ls,validator,GI+STARTS,7,867870,0.41759171312348614
160338,605888,ls,validator,GI+STARTS,8,766226,0.3686838212863174
160609,724104,ls,validator,GI+STARTS,9,884713,0.42569603430538994
157425,1711978,ls,validator,GI+STARTS,10,1869403,0.8994978525449484
160355,2868020,ls,validator,GI+STARTS,11,3028375,1.4571586807129377
159659,5034958,ls,validator,GI+STARTS,12,5194617,2.4994861120333507
163124,502480,ls,validator,GI+STARTS,13,665604,0.3202676836644254
160741,508850,ls,validator,GI+STARTS,14,669591,0.32218610250621427
159993,2358894,ls,validator,GI+STARTS,15,2518887,1.212009099858825
159214,522596,ls,validator,GI+STARTS,16,681810,0.32806550050667044
159848,2862158,ls,validator,GI+STARTS,17,3022006,1.4540941184848581
160189,780251,ls,validator,GI+STARTS,18,940440,0.4525101117561977
156303,1633997,ls,validator,GI+STARTS,19,1790300,0.8614359800488289
155685,2571324,ls,validator,GI+STARTS,20,2727009,1.312150852101311
89042,1020211,ls,validator,GI+Random,1,1109253,0.5337376111138378
84546,3810850,ls,validator,GI+Random,2,3895396,1.8743418817730482
84916,775456,ls,validator,GI+Random,3,860372,0.4139839116497632
82792,798649,ls,validator,GI+Random,4,881441,0.4241216509468915
82333,724022,ls,validator,GI+Random,5,806355,0.387992632347804
82582,1883398,ls,validator,GI+Random,6,1965980,0.9459676635515818
86822,828798,ls,validator,GI+Random,7,915620,0.44056750938519174
83085,656551,ls,validator,GI+Random,8,739636,0.35588955065597705
85235,3289913,ls,validator,GI+Random,9,3375148,1.6240149277717952
78711,3343624,ls,validator,GI+Random,10,3422335,1.6467198261634415
84532,3658883,ls,validator,GI+Random,11,3743415,1.801213410743723
84239,866011,ls,validator,GI+Random,12,950250,0.45723037482064444
81706,3138572,ls,validator,GI+Random,13,3220278,1.5494963609225731
86561,651001,ls,validator,GI+Random,14,737562,0.35489160717018065
86462,638139,ls,validator,GI+Random,15,724601,0.34865518213671537
84119,2494382,ls,validator,GI+Random,16,2578501,1.240693479300612
81898,994846,ls,validator,GI+Random,17,1076744,0.518095304084062
87487,4059432,ls,validator,GI+Random,18,4146919,1.995366828435519
86182,722185,ls,validator,GI+Random,19,808367,0.38896074338609826
83574,761315,ls,validator,GI+Random,20,844889,0.4065339796388734
18727,1371193,ls,gson,GI,1,1389920,1.2447620710809009
7047,1135630,ls,gson,GI,2,1142677,1.0233401843965915
6154,1646617,ls,gson,GI,3,1652771,1.4801619179394867
6449,1058992,ls,gson,GI,4,1065441,0.9541704168401821
6403,1054969,ls,gson,GI,5,1061372,0.9505263676379057
6329,1076506,ls,gson,GI,6,1082835,0.9697478540051853
6320,1758548,ls,gson,GI,7,1764868,1.580551935985098
6696,1403644,ls,gson,GI,8,1410340,1.263049484379128
5993,930584,ls,gson,GI,9,936577,0.8387644801475889
6627,691635,ls,gson,GI,10,698262,0.6253381872892626
6185,1647358,ls,gson,GI,11,1653543,1.480853293212074
6224,1647960,ls,gson,GI,12,1654184,1.4814273496236392
6390,728739,ls,gson,GI,13,735129,0.6583549388106017
6666,1306808,ls,gson,GI,14,1313474,1.1762997989459214
6487,1590463,ls,gson,GI,15,1596950,1.4301706496867765
6601,956130,ls,gson,GI,16,962731,0.8621870564160431
5988,1083768,ls,gson,GI,17,1089756,0.9759460512352064
6344,1205350,ls,gson,GI,18,1211694,1.0851493128786556
6516,978429,ls,gson,GI,19,984945,0.8820811112155935
6583,1083970,ls,gson,GI,20,1090553,0.9766598156034085
7865,845494,ls,gson,GI+Ekstazi,1,853359,0.7642374497924531
8146,1008474,ls,gson,GI+Ekstazi,2,1016620,0.910448095359636
7677,1373262,ls,gson,GI+Ekstazi,3,1380939,1.2367190123722143
8303,672107,ls,gson,GI+Ekstazi,4,680410,0.6093505818925951
7585,975974,ls,gson,GI+Ekstazi,5,983559,0.880839859754705
7751,698829,ls,gson,GI+Ekstazi,6,706580,0.6327874871822428
7815,943846,ls,gson,GI+Ekstazi,7,951661,0.8522731648777779
7859,1148347,ls,gson,GI+Ekstazi,8,1156206,1.0354562673795356
7474,912132,ls,gson,GI+Ekstazi,9,919606,0.8235658664803894
7648,619051,ls,gson,GI+Ekstazi,10,626699,0.56124895330978
7332,1123916,ls,gson,GI+Ekstazi,11,1131248,1.0131047854452968
8799,919060,ls,gson,GI+Ekstazi,12,927859,0.8309569547247708
8336,672625,ls,gson,GI+Ekstazi,13,680961,0.6098440375599468
8694,544805,ls,gson,GI+Ekstazi,14,553499,0.4956936813494356
7821,820725,ls,gson,GI+Ekstazi,15,828546,0.7420158246127806
8552,1014948,ls,gson,GI+Ekstazi,16,1023500,0.9166095744728487
7629,1241563,ls,gson,GI+Ekstazi,17,1249192,1.118731165173314
8538,1145441,ls,gson,GI+Ekstazi,18,1153979,1.0334618467421628
7914,1064332,ls,gson,GI+Ekstazi,19,1072246,0.9602647286665502
8369,998385,ls,gson,GI+Ekstazi,20,1006754,0.9016124626661831
64312,1327792,ls,gson,GI+STARTS,1,1392104,1.246717982473816
28566,965413,ls,gson,GI+STARTS,2,993979,0.8901716348069836
30912,1191063,ls,gson,GI+STARTS,3,1221975,1.0943566045593154
28642,921998,ls,gson,GI+STARTS,4,950640,0.8513587942128665
25036,1678887,ls,gson,GI+STARTS,5,1703923,1.5259717986951635
28718,1083031,ls,gson,GI+STARTS,6,1111749,0.9956421864295214
24287,1690085,ls,gson,GI+STARTS,7,1714372,1.5353295450983553
31066,1032664,ls,gson,GI+STARTS,8,1063730,0.9526381071363004
22244,1190427,ls,gson,GI+STARTS,9,1212671,1.0860242787352847
22228,1068756,ls,gson,GI+STARTS,10,1090984,0.9770458036118089
22443,1530607,ls,gson,GI+STARTS,11,1553050,1.3908553977870617
20868,1096531,ls,gson,GI+STARTS,12,1117399,1.0007021220384824
21740,780280,ls,gson,GI+STARTS,13,802020,0.7182600986015771
23801,628434,ls,gson,GI+STARTS,14,652235,0.5841180711346345
23033,942122,ls,gson,GI+STARTS,15,965155,0.8643579031268611
27944,1124385,ls,gson,GI+STARTS,16,1152329,1.0319841664315812
19639,1529286,ls,gson,GI+STARTS,17,1548925,1.387161197010608
28155,1482794,ls,gson,GI+STARTS,18,1510949,1.3531512652077933
22371,1375045,ls,gson,GI+STARTS,19,1397416,1.2514752175100639
32603,1199156,ls,gson,GI+STARTS,20,1231759,1.1031188010191517
7158,921620,ls,gson,GI+Random,1,928778,0.8317799778795736
6858,579028,ls,gson,GI+Random,2,585886,0.5246983069365896
6508,664261,ls,gson,GI+Random,3,670769,0.6007164510596759
6343,787664,ls,gson,GI+Random,4,794007,0.7110839456750984
7159,688388,ls,gson,GI+Random,5,695547,0.6229067315054876
6283,843334,ls,gson,GI+Random,6,849617,0.7608862499608191
6259,1333356,ls,gson,GI+Random,7,1339615,1.199710732884656
6848,1012105,ls,gson,GI+Random,8,1018953,0.9125374457624159
6981,664429,ls,gson,GI+Random,9,671410,0.6012905074712412
6769,815858,ls,gson,GI+Random,10,822627,0.7367149823350035
6293,850702,ls,gson,GI+Random,11,856995,0.76749371985868
6661,694324,ls,gson,GI+Random,12,700985,0.6277768075836345
7052,680904,ls,gson,GI+Random,13,687956,0.6161085065129879
6619,650824,ls,gson,GI+Random,14,657443,0.5887821675331246
6153,776303,ls,gson,GI+Random,15,782456,0.7007392879372031
7007,690097,ls,gson,GI+Random,16,697104,0.6243011243803818
6537,926240,ls,gson,GI+Random,17,932777,0.8353613376141285
6817,955092,ls,gson,GI+Random,18,961909,0.8614509029522261
6437,569254,ls,gson,GI+Random,19,575691,0.515568033744845
6901,781589,ls,gson,GI+Random,20,788490,0.7061431200548085
45893,12332511,ls,jcodec,GI,1,12378404,1.0583697789799642
26179,21930510,ls,jcodec,GI,2,21956689,1.8773257104923875
25687,15398759,ls,jcodec,GI,3,15424446,1.3188103655292227
23865,8061933,ls,jcodec,GI,4,8085798,0.6913463352898028
24810,9696359,ls,jcodec,GI,5,9721169,0.8311727009359914
26005,9092002,ls,jcodec,GI,6,9118007,0.7796015587573136
26736,15031475,ls,jcodec,GI,7,15058211,1.2874967926320442
25997,9341473,ls,jcodec,GI,8,9367470,0.8009309724825143
24558,7757783,ls,jcodec,GI,9,7782341,0.6654003637396804
23894,10136331,ls,jcodec,GI,10,10160225,0.8687125648538137
24858,10988192,ls,jcodec,GI,11,11013050,0.9416302210200358
